EquipmentType;EquipmentTypeID;EquipmentID;CMMSCode;EquipmentModelType;SerialNo;PlantID;Plant;ProductionLineID;ProductionLine;Position;CategoryCode;RoleCategory;Model;Manufacturer;Condition;Process;OperationalStatus;Comments;BusinessCentre;AcquisitionDate;AcquisitionCost;Concerned;Certificat;2006;2014;CECompliant;ComplyType:;FinancialStatusDesc;CapexNo;FinancialCTSOffice;FARCode;GBV;DepreciationStartDate;DepreciationRate;DepreciationYears;InventoryValue;LeasingLessorNameDesc;LeasingContractRefDesc;LeasingAnnualFee;LeasingSaleDate;LeasingContractNo;OriginalEqptCost;CustomerDetailedName;Groupe;SellingDate;SellingAmount;FinancialInfo;
Line Machines;1;26075;CURLER_26075;;XXX;5;Food France - Nantes;11432;573PE04;40,000;0108;Curler;5CA;Metalbox;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26627;LINER_26627;;218.S;5;Food France - Nantes;11432;573PE04;60,000;0001;Liner;55;Metalbox;Fully Functional;EOLE;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26629;LINER_26629;;217.S;5;Food France - Nantes;11432;573PE04;70,000;0001;Liner;55;Metalbox;Fully Functional;EOLE;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26630;PRESS_26630;;XXX;5;Food France - Nantes;11432;573PE04;30,000;0040;Press (shell-);314;Metalbox;Fully Functional;EOLE;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26634;OVENPR_26634;;89;5;Food France - Nantes;11432;573PE04;160,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26635;OVENPR_26635;;90;5;Food France - Nantes;11432;573PE04;130,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26636;OVENPR_26636;;92;5;Food France - Nantes;11432;573PE04;150,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26638;OVENPR_26638;;91;5;Food France - Nantes;11432;573PE04;140,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26640;CURLER_26640;;XXX;5;Food France - Nantes;11432;573PE04;50,000;0108;Curler;5CA;Metalbox;Fully Functional;EOLE;Operational;;False;Unknown;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;42131;ACCUMU_42131;;***;5;Food France - Nantes;11432;573PE04;100,000;0068;Accumulator;;ATIAP;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;42132;VISEND_42132;;21506 a/b;5;Food France - Nantes;11432;573PE04;170,000;0008;Vision Inspection unit (end-);Vis-C Ends;Ibea;As New;EOLE;Operational;;False;16/11/2011;46520;True;;;;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;44911;PALLET_44911;;CRW2075;5;Food France - Nantes;11432;573PE04;200,000;0027;Palletiser;Robot L07131;Silvi;As New;EOLE;Operational;;False;10/09/2012;165000;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48123;CONVEND_48123;;573PE04_conveyor;5;Food France - Nantes;11432;573PE04;220,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48200;GAUGE _48200;;573PE04_quality;5;Food France - Nantes;11432;573PE04;230,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48219;DOSING_48219;;M33301801;5;Food France - Nantes;11432;573PE04;120,000;0163;Dosing unit;Promix 2KE;Graco;Fully Functional;EOLE;Operational;73EO-promix;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45410;_45410;;99 Eole;5;Food France - Nantes;0;;0,000;0477;Pop and tear gauge;PAT - 1000;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45403;_45403;;99 Eole - 15 lanes;5;Food France - Nantes;0;;0,000;0479;Leak tester;Zyglo UV dye penetrant with vacuum table;Unknown;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51979;WRAPEND_51979;;xxx;5;Food France - Nantes;11432;573PE04;190,000;0034;Wrapper (end-);TS14;Clevertech;Fully Functional;EOLE;Operational;;False;16/10/2018;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22011;WRAPEND_22011;;99021;5;Food France - Nantes;0;;0,000;0034;Wrapper (end-);SD;Jomar;Fully Functional;N/A;Surplus;LR;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51981;VISEND_51981;;xxx;5;Food France - Nantes;11432;573PE04;180,000;0008;Vision Inspection unit (end-);Cube;Ibea;Fully Functional;EOLE;Operational;;False;Unknown;;True;;;;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48215;PUMP_48215;;Central_PRS_dispense;5;Food France - Nantes;2145;573PESLCDV;10,000;0507;Pump;Post-repair lacquer dispenser circuit;Graco;Fully Functional;EOLE;Operational;;False;Unknown;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48248;PUMP_48248;;CentraleVernisEole;5;Food France - Nantes;2145;573PESLCDV;20,000;0507;Pump;Circuit distribution PRS;Graco;Fully Functional;EOLE;Operational;;False;01/06/2012;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48084;CONVSCP_48084;;EOLE_314-scrap_sucti;5;Food France - Nantes;2147;573PESLEVA;10,000;0271;Conveyor (scrap);Aspiration déchets 314;Crown;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48085;CONVSCP_48085;;EOLE_tab-scrap_sucti;5;Food France - Nantes;2146;573PESLEVB;10,000;0271;Conveyor (scrap);Aspiration déchets Anneaux;Crown;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21580;LINER_21580;;129.S;5;Food France - Nantes;11433;573PM50;90,000;0001;Liner;55;Metalbox;As New;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22037;WRAPEND_22037;;A140782;5;Food France - Nantes;11433;573PM50;150,000;0034;Wrapper (end-);800A1;Dimac;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22151;VISEND_22151;;441.071;5;Food France - Nantes;11433;573PM50;110,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24793;PRESS_24793;;MK3-1-004;5;Food France - Nantes;11433;573PM50;10,000;0036;Press;PD50;Alfons-Haar;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25296;BALANC_25296;;XXX;5;Food France - Nantes;11433;573PM50;60,000;0003;Balancer;4C;ATIAP;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26016;CURLER_26016;;XXX;5;Food France - Nantes;11433;573PM50;20,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26413;CURLER_26413;;XXX;5;Food France - Nantes;11433;573PM50;30,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26414;CURLER_26414;;XXX;5;Food France - Nantes;11433;573PM50;40,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48214;CMPTNK_48214;;Compound_dispenser;5;Food France - Nantes;0;;0,000;0147;Compound tank;Central Compound dispenser;Grace;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;True;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26416;CURLER_26416;;XXX;5;Food France - Nantes;11433;573PM50;50,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26425;LINER_26425;;202.S;5;Food France - Nantes;11433;573PM50;80,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27122;SCRSHE_27122;;CR 68;5;Food France - Nantes;0;;0,000;0104;Scroll shear;200 SS;Metalbox;As New;N/A;Surplus;;False;01/01/1966;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25650;SCRSHE_25650;;CR30;5;Food France - Nantes;0;;0,000;0104;Scroll shear;200SS;Metalbox;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26436;VISEND_26436;;441.073;5;Food France - Nantes;11433;573PM50;100,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26438;CMPDRY_26438;;96-166-04;5;Food France - Nantes;11433;573PM50;130,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26449;WRAPEND_26449;;A140783;5;Food France - Nantes;11433;573PM50;160,000;0034;Wrapper (end-);800A1;Dimac;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26675;CMPDRY_26675;;96-165-04;5;Food France - Nantes;11433;573PM50;140,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;32176;PALLET_32176;;CRO1786;5;Food France - Nantes;11433;573PM50;170,000;0027;Palletiser;Robot L07131;Silvi;Fully Functional;Ends Multi Die;Operational;;False;15/02/2008;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48124;CONVEND_48124;;573PM50_conveyor;5;Food France - Nantes;11433;573PM50;190,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48201;GAUGE _48201;;573PM50_quality;5;Food France - Nantes;11433;573PM50;200,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21585;LINER_21585;;204.S;5;Food France - Nantes;11434;573PM51;90,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22038;WRAPEND_22038;;A140786;5;Food France - Nantes;11434;573PM51;200,000;0034;Wrapper (end-);800A1;Dimac;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22157;VISEND_22157;;441.089;5;Food France - Nantes;11434;573PM51;140,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45427;_45427;;DD Peaking / PNR gau;5;Food France - Nantes;0;;0,000;0472;Pressure non return gauge;End panneling tester;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45441;_45441;;Dry film weight gaug;5;Food France - Nantes;0;;0,000;0460;Film weight gauge;SI 9500;Sencon;Fully Functional;N/A;Standalone;LIne V1;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45442;_45442;;Dry film weight gaug;5;Food France - Nantes;0;;0,000;0460;Film weight gauge;SI 9500;Sencon;Fully Functional;N/A;Standalone;Line V2;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45443;_45443;;Dry film weight gaug;5;Food France - Nantes;0;;0,000;0460;Film weight gauge;SI 9500;Sencon;Fully Functional;N/A;Standalone;LIne V3;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45444;_45444;;Dry film weight gaug;5;Food France - Nantes;0;;0,000;0460;Film weight gauge;SI 9500;Sencon;Fully Functional;N/A;Standalone;Line V4;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45445;_45445;;Dry film weight gaug;5;Food France - Nantes;0;;0,000;0460;Film weight gauge;SI 9500;Sencon;Fully Functional;N/A;Standalone;LIne V5;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45446;_45446;;Dry film weight gaug;5;Food France - Nantes;0;;0,000;0460;Film weight gauge;SI 9500;Sencon;Fully Functional;N/A;Standalone;Line V6;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24781;PRESS_24781;;MK3-1-005;5;Food France - Nantes;11434;573PM51;10,000;0036;Press;P 100;Alfons-Haar;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25112;CMPDRY_25112;;96-169-04;5;Food France - Nantes;11434;573PM51;150,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26601;WRAPEND_26601;;EE001;5;Food France - Nantes;0;;0,000;0034;Wrapper (end-);WRB 2714 FHS;Eurotecnotool;Fully Functional;N/A;Surplus;NḞ 002/04 From line 572PE08 de Laon;False;04/01/2005;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45416;_45416;;Eole / MTD;5;Food France - Nantes;0;;0,000;0475;Offline vision system;Visionerf;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45396;_45396;;Eole autoclave;5;Food France - Nantes;0;;0,000;0461;Autoclave;SANO Clav - M-MCS;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45397;_45397;;Eole burst pressure;5;Food France - Nantes;0;;0,000;0480;Burst pressure gauge;EBT - 1000;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45437;_45437;;Eole datapaq;5;Food France - Nantes;0;;0,000;0462;Datapaq;TMI - Orion - PicoVACQ;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45407;_45407;;Eole dept;5;Food France - Nantes;0;;0,000;0490;Microscope;Nikon - SMZ 2B;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45414;_45414;;Eole dept balance;5;Food France - Nantes;0;;0,000;0460;Film weight gauge;AT 200;Mettler - Toledo;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45409;_45409;;Eole enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;MK 4-6-3-10;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45404;_45404;;Eole score measuring;5;Food France - Nantes;0;;0,000;0476;Score measuring gauge;SMM - 4;Metop;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45408;_45408;;Eole score measuring;5;Food France - Nantes;0;;0,000;0476;Score measuring gauge;SMM 4;Metop;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25297;BALANC_25297;;XXX;5;Food France - Nantes;11434;573PM51;80,000;0003;Balancer;6C;ATIAP;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26017;CURLER_26017;;XXX;5;Food France - Nantes;11434;573PM51;20,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;46462;PRESS_46462;;EX PD10;5;Food France - Nantes;0;;0,000;0036;Press;314;Metalbox;Full Overhaul;N/A;Surplus;Ex PD10;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26415;CURLER_26415;;XXX;5;Food France - Nantes;11434;573PM51;50,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26417;CURLER_26417;;XXX;5;Food France - Nantes;11434;573PM51;30,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26418;CURLER_26418;;XXX;5;Food France - Nantes;11434;573PM51;40,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26419;CURLER_26419;;XXX;5;Food France - Nantes;11434;573PM51;60,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26420;CURLER_26420;;XXX;5;Food France - Nantes;11434;573PM51;70,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26424;LINER_26424;;205.S;5;Food France - Nantes;11434;573PM51;100,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24782;PRESS_24782;;MK3-1-006;5;Food France - Nantes;0;;0,000;0036;Press;P100;Alfons-Haar;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26426;LINER_26426;;206.S;5;Food France - Nantes;11434;573PM51;110,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25651;SCRSHE_25651;;MP50521/080S;5;Food France - Nantes;0;;0,000;0104;Scroll shear;200SS;Metalbox;Fully Functional;N/A;Surplus;ex SC36;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26431;VISEND_26431;;441.078;5;Food France - Nantes;11434;573PM51;130,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25646;SCRSHE_25646;;MP50981/092S;5;Food France - Nantes;0;;0,000;0104;Scroll shear;200SS;Metalbox;Fully Functional;N/A;Surplus;For PD05 & PD06;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26433;VISEND_26433;;441.079;5;Food France - Nantes;11434;573PM51;120,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45449;_45449;;MPC autoclave;5;Food France - Nantes;0;;0,000;0461;Autoclave;SANO Clav - M-MCS;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45438;_45438;;MPC datapaq;5;Food France - Nantes;0;;0,000;0462;Datapaq;Datapaq - TI 0031A;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45447;_45447;;MPC enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;MK 4-6-3-10;Kuhnke;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45448;_45448;;MPC enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;DIG II;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45450;_45450;;MPC enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;DERII;Peco;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45451;_45451;;MPC enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;DIG II;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45439;_45439;;MPC microscope;5;Food France - Nantes;0;;0,000;0490;Microscope;Nikon - SMZ - 2T;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45399;_45399;;MTD enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;MK 4-6-3-10;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45400;_45400;;MTD Multi head;5;Food France - Nantes;0;;0,000;0471;Enamel rater;AER 300;Ovec;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45398;_45398;;MTD Peaking / PNR ga;5;Food France - Nantes;0;;0,000;0472;Pressure non return gauge;End panneling tester;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26439;CMPDRY_26439;;96-168-04;5;Food France - Nantes;11434;573PM51;160,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26442;CMPDRY_26442;;96-170-04;5;Food France - Nantes;11434;573PM51;170,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26445;WRAPEND_26445;;A140785;5;Food France - Nantes;11434;573PM51;180,000;0034;Wrapper (end-);800A1;Dimac;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22383;FEEDSH_22383;;nḞ4 F636;5;Food France - Nantes;0;;0,000;0017;Feeder (sheet-);1590;Metalbox;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
